Time FPz	EOG1	F3	Fz	F4	EOG2	FC5	FC1	FC2	FC6	T7	C3	C4	Cz	T8	CP5	CP1	CP2	CP6	P7	P3	Pz	P4	P8	PO7	PO3	POz	PO4	PO8	O1	Oz	O2	
187.5000	3.9605	9.6043	4.0444	4.7634	3.2329	7.7751	3.3918	2.9965	2.9485	-0.5600	3.3181	-1.0650	-2.6959	1.5103	-2.2637	-0.1110	-3.2216	-5.3319	-5.5596	1.1520	-3.5510	-6.8539	-8.0408	-6.7190	-1.1516	-6.0294	-8.1623	-12.1441	-10.7335	-4.7840	-5.8282	-9.6683
195.3125	6.6457	12.0116	6.7927	7.9950	6.7656	7.3026	5.5130	5.7608	5.9545	2.5782	4.1160	0.1652	0.3762	4.4529	-0.1956	0.5767	-2.0795	-3.1616	-3.8275	1.0393	-3.6506	-6.1466	-7.1191	-6.3294	-1.9531	-7.1533	-9.0134	-12.0712	-11.0252	-5.7979	-6.8662	-11.0141
203.1250	6.3025	10.4255	7.4936	9.0137	7.3356	9.2972	5.7521	7.0757	7.6903	2.8037	4.1820	1.2566	1.1002	5.7383	-1.4068	0.7510	-1.4606	-1.9576	-3.8717	0.7507	-2.8119	-5.0909	-5.8835	-6.0856	-2.1092	-6.1876	-8.2793	-11.1277	-9.3684	-5.7018	-6.3946	-9.9407
210.9375	6.8448	11.1060	9.3099	10.4455	7.7915	5.9422	7.0516	9.4379	9.1773	3.4369	4.4800	3.4616	2.6618	8.3879	-0.7826	1.7175	1.4378	0.3893	-2.5716	1.4206	-0.8880	-2.8477	-3.8488	-4.7055	-0.3862	-3.2694	-5.6749	-8.2414	-6.7446	-3.1743	-4.2216	-7.2952
218.7500	7.2736	11.1631	8.9983	9.1026	7.1567	9.0548	7.2921	9.0594	8.1527	3.2471	4.1709	4.1635	3.0238	8.2925	-0.9624	1.6781	2.4048	1.0473	-2.3659	1.3546	0.0907	-1.5464	-3.0960	-4.0922	0.5549	-1.4529	-3.7687	-6.4351	-4.7860	-1.8086	-2.7789	-5.2412
226.5625	7.3558	11.2282	9.2135	8.6031	7.0373	6.9447	7.5583	8.7432	7.9805	3.8590	4.6316	4.5550	4.2598	8.1403	-0.7457	2.7323	4.1224	3.4047	-0.6274	2.1369	1.9204	1.8346	-0.2414	-2.3147	2.3904	1.4995	0.1917	-2.9583	-1.8594	0.7594	0.3362	-1.4011
234.3750	9.6069	13.2364	11.3065	9.6881	7.3881	10.7797	8.8712	9.7909	7.8148	4.0317	5.5509	5.4609	5.3513	8.9608	0.2292	3.1443	5.0954	4.7372	0.6107	2.8987	3.2809	3.6063	1.0544	-1.4078	3.9421	3.1540	2.1338	-2.3029	-1.4617	2.6315	2.0068	-0.3550
242.1875	10.3059	12.8865	11.4402	8.6687	6.5328	8.2611	8.5426	8.7845	7.2090	2.4717	4.3686	4.0718	3.0442	7.9776	-0.4680	1.5037	3.6504	2.4244	-1.1086	1.7248	1.4967	1.7565	-1.4191	-2.9931	2.2994	0.8510	-0.0399	-5.5278	-4.5904	0.4152	-0.3618	-3.1712
250.0000	10.4813	13.7822	11.0038	7.2744	4.6708	11.5062	8.5554	7.8163	4.6469	1.3211	4.2926	4.1173	1.5041	7.8250	-0.8481	1.3734	3.5298	1.5381	-2.2409	1.5463	0.6711	0.4036	-3.3352	-5.1542	1.1637	-1.4305	-2.1813	-8.8837	-8.1970	-0.9000	-1.9332	-5.8073
257.8125	10.6720	15.6901	9.3843	6.6150	7.0621	11.8358	8.2049	6.6348	5.6890	2.5819	5.1839	3.8982	0.6182	7.1933	-1.7917	0.8350	2.4423	0.0401	-3.7492	1.4891	-1.0640	-1.7742	-5.6967	-7.7358	0.2124	-3.8043	-5.1737	-12.4782	-12.2142	-2.7254	-4.5644	-9.1747
265.6250	13.2392	19.1735	10.3800	8.5659	8.6977	14.1912	8.4899	7.8665	6.3989	3.4610	4.9877	3.1897	1.1851	8.9737	-1.1855	-1.0298	1.5792	-0.5012	-4.0929	-0.6497	-3.3962	-3.8840	-7.6701	-9.0873	-3.7400	-8.0719	-8.8533	-14.8130	-14.7747	-6.5656	-7.7983	-12.6377
273.4375	13.3553	19.0323	10.8619	9.8453	10.1456	15.3015	8.8194	8.9369	9.7176	3.6044	4.0609	3.0394	0.3020	9.5494	-2.3277	-2.6613	0.1673	-1.8484	-6.1452	-2.4302	-6.1300	-6.8238	-10.1175	-12.1577	-6.8580	-11.6668	-12.4308	-17.9043	-18.4299	-10.6399	-11.5758	-16.9047
281.2500	17.0650	22.9795	15.0823	14.4544	13.7919	17.1754	11.8518	13.1092	12.7417	7.2065	6.3628	5.0199	4.4610	13.3032	1.5670	-1.1032	1.5869	1.0748	-2.9564	-1.2993	-6.2210	-6.4069	-7.9258	-10.5609	-7.0164	-12.8302	-13.0231	-16.6267	-17.6995	-11.1897	-11.9384	-16.7748
289.0625	14.8796	20.4941	14.5004	14.9394	15.0908	15.8739	11.0547	13.4041	14.8461	7.5503	4.1948	3.9352	4.6374	12.8071	0.9179	-3.4269	-1.1388	0.1896	-3.1193	-4.4771	-9.7234	-9.4134	-8.5986	-10.4387	-9.9199	-16.7322	-16.6201	-16.8475	-17.0391	-14.4200	-14.6850	-17.7086
296.8750	15.3395	20.5916	16.6780	16.6901	15.7631	16.0720	13.7077	16.1207	16.0320	9.2480	5.9865	6.2389	7.3477	14.9152	2.7824	-0.3787	0.6214	2.6577	0.2516	-2.6001	-7.9697	-7.3352	-5.5433	-7.1438	-7.8366	-15.2485	-14.7632	-12.9464	-13.1898	-12.1352	-12.4754	-14.6900
304.6875	12.8467	16.6172	17.4982	17.4403	17.3015	16.4208	14.7105	17.7643	17.8250	10.1302	6.9236	8.5730	8.9801	16.6491	3.2332	1.7181	3.4885	4.9714	2.1718	-1.4422	-5.0623	-3.4814	-3.1019	-5.7623	-5.7894	-10.9458	-10.5929	-9.8745	-10.9024	-10.0597	-10.3280	-11.8180
312.5000	15.0433	17.2622	21.1815	21.4947	20.8480	13.3123	17.5964	22.3230	21.4106	13.2862	9.6953	13.0436	13.3134	22.0063	6.2575	5.9642	10.2873	10.8555	6.1230	1.9553	1.3652	4.9868	2.2605	-2.5436	-1.9560	-4.3603	-2.6929	-3.5610	-6.1357	-4.6294	-4.5572	-5.7785
320.3125	15.2808	15.6501	21.8267	22.0223	23.1104	14.5738	18.0253	22.9440	23.7034	14.6273	9.4638	14.8507	14.8023	23.5985	6.6344	7.4779	13.6925	14.1739	7.5762	1.7214	5.3443	10.6082	5.7151	-1.4773	-0.8505	-0.3252	2.8541	-0.2486	-4.3316	-2.0072	-1.7837	-3.0007
328.1250	15.1260	15.5387	24.8702	24.6150	25.2694	12.2788	21.1362	26.8453	25.7239	16.8541	11.9156	19.0375	17.8398	28.0398	8.5358	11.7098	19.6344	19.6186	10.8965	4.5490	11.4806	18.4730	10.7368	1.2900	2.6506	6.1647	9.5772	4.9852	-0.4306	2.3766	2.6147	0.9195
335.9375	15.2594	14.5463	26.7569	26.1175	26.7466	15.0081	23.0475	28.9267	27.1430	17.4545	12.8628	21.9139	18.4882	30.1342	9.4499	13.3790	22.5391	21.5932	11.8649	5.8984	13.9888	21.7564	12.3116	1.8278	4.2938	9.1447	12.0750	5.9404	0.2823	3.8454	3.3203	1.3336
343.7500	15.3492	15.1253	26.9015	26.6962	27.2895	12.2490	22.7817	28.7259	27.6177	17.9242	13.3882	21.6222	17.7595	29.8874	10.2845	13.6080	22.3457	21.2118	11.4599	5.9772	13.5941	21.4140	11.5778	1.4186	3.7206	8.8964	11.4384	4.5862	-1.0195	3.2363	2.7013	-0.0347
351.5625	15.8407	16.5943	26.2991	25.9612	26.1960	16.1147	22.2128	27.3967	25.5999	16.4854	13.2654	19.7397	15.1649	27.7386	9.5508	12.3908	19.5878	17.7198	9.4998	5.4732	11.6700	17.3380	8.6986	0.4456	2.6538	7.3982	8.1489	1.8749	-2.3484	1.8536	0.9737	-1.6789
359.3750	15.6979	15.7754	25.5070	25.5045	26.2858	14.5566	22.0476	25.5924	25.2585	16.5930	12.7096	17.4131	13.7861	24.7403	8.7533	10.5079	15.9524	14.5482	8.4863	4.6025	8.4302	12.5493	6.1088	0.1601	1.5638	4.5330	4.1394	-0.7929	-3.5372	-0.0754	-1.4637	-3.7110
367.1875	16.6092	15.9190	26.3527	27.2538	27.6476	16.4034	22.0877	26.2023	25.8851	18.2478	12.2083	16.2512	15.3896	24.3618	10.7525	8.6674	13.5657	14.5203	10.0338	2.8175	5.7489	9.4571	6.5173	1.0863	-1.3689	0.6943	1.1964	-0.6696	-2.9990	-2.8388	-3.2308	-4.4809
375.0000	18.1208	16.3202	28.5330	30.2233	31.5997	13.8176	22.4970	27.8148	29.1127	21.1921	12.0538	15.8239	16.8368	24.2872	12.3690	7.6165	12.0410	14.1731	10.9751	1.9607	3.8048	6.8229	6.3664	1.9832	-1.4646	-0.7305	-0.8203	-0.6823	-1.9236	-3.7490	-4.2592	-4.7414
382.8125	20.0109	17.1802	31.1668	33.1800	33.7693	15.5251	24.6399	30.3831	30.3751	23.7084	12.6402	17.4368	19.7992	25.6932	14.0470	8.9665	12.8660	16.1191	13.1620	3.1190	4.8200	7.2405	7.9724	3.6051	-0.1784	0.0226	-0.4908	0.8025	-0.3288	-2.9560	-3.6499	-3.4994
390.6250	17.6301	13.9730	30.7267	32.5254	34.2321	13.3565	25.7504	30.6714	32.1659	23.9569	14.1583	19.5968	21.4232	25.7020	13.4337	10.4957	14.1146	17.5832	14.1343	4.4621	5.9747	8.2320	9.4906	3.9113	0.0920	0.9030	0.0928	2.4137	0.4588	-3.7123	-4.4467	-3.1762
398.4375	18.1852	14.8709	33.2723	34.0529	34.8096	13.4815	28.7144	33.4202	32.5873	25.9963	16.8570	23.7415	25.5738	29.0623	16.3512	15.0702	19.4765	22.4847	17.9671	7.4546	11.2729	13.3628	14.0036	7.0422	4.3875	5.9159	4.6853	6.0895	3.4076	0.8908	-0.4187	-0.2008
406.2500	16.8078	12.9000	32.8755	32.8616	35.0681	13.5820	29.2263	33.1583	33.0141	26.7807	17.2936	26.1532	26.7415	29.9037	16.0724	17.6247	22.8237	24.8268	18.9831	8.3723	15.4020	18.3389	16.4784	7.3224	7.7553	11.1052	9.6409	8.5364	4.3323	4.5617	2.4770	1.8187
414.0625	14.4359	12.1825	30.9887	29.9166	31.9208	10.3940	28.5204	31.7105	29.5258	26.4216	17.4471	27.5047	27.5196	30.6734	17.1047	20.2457	26.8272	27.6906	20.9587	10.6433	20.2023	24.5113	19.5106	9.0655	11.0215	16.4393	15.2640	12.2165	7.1095	8.4493	6.1003	5.1320
421.8750	8.9659	7.5476	26.4826	24.9263	29.1822	7.9632	25.9314	27.8834	27.8786	24.7366	15.7854	26.6348	25.7110	28.9407	15.4206	21.1829	27.9647	28.0752	20.1637	11.8323	22.9579	28.0484	20.8612	9.1048	13.4917	20.6992	19.3114	13.8938	7.8457	11.0299	8.2413	7.0781
429.6875	9.0952	8.7738	25.5991	23.6551	28.4917	7.6122	25.8360	26.8300	26.1747	24.7052	18.0858	26.2645	25.8910	28.8742	16.4934	23.4989	29.1188	29.3573	21.6592	15.2425	25.9132	30.9808	23.0716	11.2046	17.1322	24.5799	23.5299	17.2337	11.0262	15.3625	12.4458	10.6121
437.5000	5.8789	7.2405	20.3455	18.2028	24.7193	7.9000	21.1867	20.5021	21.2798	20.3946	15.2034	21.3659	20.8514	22.9081	13.4443	20.5808	23.9534	24.3749	17.7165	14.1887	22.8112	26.7982	19.3215	9.3674	15.8972	22.7230	21.3623	15.2160	9.8422	13.9136	10.9606	9.2520
445.3125	5.4549	8.2245	17.3592	14.9481	21.8896	5.5175	19.0289	16.3706	17.6079	18.6317	15.8471	18.3782	18.3438	19.3525	12.5951	20.5663	21.6379	21.7254	16.4930	15.6790	22.2392	24.6888	17.8933	10.0053	16.6839	22.3960	20.9570	15.3919	11.3335	15.0661	12.3360	10.3894
453.1250	3.0017	7.1321	11.0455	9.2357	18.1267	6.4150	13.8279	10.0795	12.7577	15.6957	12.9130	12.8428	13.9621	13.4637	10.1288	16.0736	15.8024	16.5065	13.4411	13.0123	17.2722	19.2989	14.2861	8.4736	13.3289	17.5007	16.9873	12.4460	9.7578	11.5622	9.4026	8.5574
460.9375	3.3493	8.3274	9.6939	7.7065	16.6810	4.9777	12.1004	7.7773	10.3604	14.8373	11.5338	9.5622	12.0615	10.1571	9.8836	13.5080	12.2960	13.6188	12.1857	11.8656	13.5844	15.0230	12.2902	7.7022	11.3205	13.4383	13.5651	11.3579	9.0155	9.4083	7.8181	7.6725
468.7500	4.2075	8.0527	9.9544	7.7779	15.9581	7.6492	11.2269	7.1349	9.0873	13.6637	9.3011	7.5273	10.3406	7.7249	8.7403	10.7965	8.7138	10.5572	10.1173	9.2979	10.1391	10.5451	9.6419	5.9047	9.0092	9.5589	9.5945	8.8450	6.8534	6.7847	5.2015	4.8877
476.5625	3.5194	8.1703	10.2274	7.9016	15.8834	3.6024	10.7387	6.8106	9.1081	13.1612	7.6979	6.3873	9.9017	6.3553	8.3263	8.9187	6.5950	9.1858	8.9740	7.5714	7.1819	7.0582	7.7172	4.3152	6.7763	6.1334	5.9984	6.2500	4.8078	3.7559	2.3576	2.2788
484.3750	3.6667	8.1600	12.2230	9.6319	16.2313	6.5709	11.4271	8.4712	9.7884	13.3002	7.7910	7.6538	10.8739	7.4606	9.1262	7.9667	6.9852	10.0946	9.4355	6.3559	6.3006	6.7544	7.8431	4.3805	4.9833	4.6465	5.1901	5.5794	4.3424	2.3328	1.7314	1.7836
492.1875	2.7366	6.3669	11.2256	9.1239	16.4029	2.6002	10.2882	8.3883	11.0534	13.7590	5.8872	7.4996	11.1854	7.8465	8.0538	6.4640	7.3371	10.3813	8.9925	3.7631	5.7645	6.8553	7.4786	3.6694	4.4046	4.9602	5.0340	4.7221	3.4283	2.2766	1.2531	1.4124
500.0000	3.3185	7.2420	9.9732	8.1828	15.0145	3.6984	9.8010	8.5177	10.6405	14.0494	4.8911	8.5441	13.2885	10.3048	8.3785	7.1402	9.8382	12.9340	10.5966	4.2065	8.5581	9.6094	9.3282	4.1387	6.9903	8.3441	7.1735	5.5509	4.1384	4.6779	2.7379	2.0214
507.8125	1.0380	5.4788	8.2902	7.1897	13.8821	1.7192	8.8859	8.3000	11.8911	12.4544	4.1942	9.2311	12.6478	11.6277	7.2504	7.0960	11.5261	13.8905	10.2444	3.9753	10.2878	12.1355	10.5996	4.0139	8.8183	11.9052	9.9642	6.8217	4.2248	6.7034	4.1580	3.1007
515.6250	-0.4128	5.1017	8.2228	6.9189	12.2571	2.0694	9.5310	9.0379	10.8011	12.4880	5.2557	10.4390	13.6819	13.2086	8.1188	8.8503	14.3080	16.0936	11.6965	5.4481	13.6116	16.0905	12.7398	6.1231	10.7822	15.0722	13.7404	9.1132	6.2394	9.7549	7.2425	5.7633
523.4375	-3.4095	1.8177	5.5381	4.6137	10.4041	-0.8197	7.0688	6.8522	10.1521	11.2203	3.1744	8.7512	11.4050	11.2528	6.4843	7.8442	12.9407	14.6246	10.2518	4.2802	13.6217	16.4088	12.0107	5.6602	10.8956	15.8818	14.9504	9.3435	6.3571	10.2522	8.1099	6.3552
531.2500	-2.7715	3.6912	4.2155	2.4741	5.8768	0.2525	5.9982	5.1931	6.2760	8.1929	3.1933	6.9296	9.2994	9.8403	6.0884	7.6176	11.5807	12.8780	9.0202	4.9418	12.6699	15.5359	11.3632	5.3045	9.9897	14.4966	14.7809	9.3596	6.4387	10.1501	8.5330	6.9249
539.0625	-4.0185	2.1959	1.2250	-0.4636	4.4836	1.2468	4.7901	2.0350	4.5208	6.3218	3.2471	5.5399	5.8899	6.7278	3.9915	6.2053	9.0273	9.3360	5.8358	4.7210	10.3157	12.2137	7.8801	2.9535	8.2379	11.8972	12.0815	6.4817	3.9903	7.7601	6.2891	4.7014
546.8750	-2.4236	5.1985	1.0472	-0.4639	4.4281	1.1787	5.0101	1.7345	3.4915	7.0663	3.8438	4.9361	6.5951	7.0126	5.1443	6.7770	8.8031	8.9126	6.7167	5.7372	10.4543	11.9225	8.0165	4.2461	9.0835	11.7016	12.2407	7.3534	5.5353	8.8160	7.8082	6.1309
554.6875	-4.1689	5.4509	-3.9959	-4.3653	2.1901	2.4200	0.5482	-2.8664	1.4958	5.0357	0.3961	0.6978	3.3690	2.4322	3.2652	2.9727	3.9398	4.7923	3.9579	2.7123	5.8478	6.8830	4.5414	1.7313	5.6719	7.4606	7.5484	3.5520	2.8461	5.0119	3.9034	2.7713
562.5000	-3.3808	6.0403	-4.2802	-3.8028	1.9890	1.2865	0.7613	-2.7507	1.0665	5.2816	2.2689	0.1157	3.8329	2.5802	3.9650	3.3214	2.9607	4.5702	3.8224	3.1396	4.5169	5.0902	3.6040	0.9450	5.5727	6.0450	5.4565	2.2753	1.4559	4.2375	3.0129	1.5628
570.3125	-3.8160	4.4229	-4.8101	-4.3046	1.4438	3.1983	0.3793	-3.0342	0.8195	4.5731	1.8951	-0.0381	3.3693	1.5950	2.5304	2.5385	1.5449	3.6867	2.8636	3.1204	2.8445	3.2395	2.8004	0.2262	5.0819	4.9072	3.6636	1.2590	0.5820	3.0205	1.5279	0.2753
578.1250	-3.4172	6.6854	-4.6234	-4.4572	1.0024	0.9518	0.3705	-3.4778	-0.0549	5.0949	2.5189	-0.0807	3.5999	1.3627	2.5235	2.7042	1.9900	3.9682	2.9114	3.1075	2.4160	2.7711	2.0409	-0.1716	4.9407	4.3920	2.5753	0.4314	0.1645	2.6972	1.2037	-0.4065
585.9375	-3.3002	5.5034	-4.0892	-4.2687	1.2295	3.9171	0.9176	-3.0983	-0.0643	4.3746	2.3054	0.7647	3.4002	1.5160	1.5793	2.5561	2.5424	3.5548	2.0368	2.5316	3.1606	2.7450	0.8433	-1.5855	4.9718	4.5694	2.2169	-0.8724	-0.8661	2.6775	0.6646	-1.0971
593.7500	-2.1466	6.0843	-1.6323	-1.9358	2.4108	1.5504	2.9005	-0.4928	1.6877	5.1126	3.4135	2.6542	4.4403	3.6306	2.2095	4.4932	4.7629	5.2100	2.7351	4.0440	5.5767	5.1654	2.5998	-0.4725	7.0140	6.8080	4.3404	1.5013	0.7553	4.4433	2.4347	0.5696
601.5625	-1.8121	6.6233	-1.8179	-2.5200	0.6235	4.0158	2.5981	-0.4189	0.5015	4.1228	3.2434	3.1862	3.7350	3.9141	1.8704	4.3317	4.9628	5.6376	2.4198	4.0471	6.3824	6.1794	3.2527	-0.0507	7.4669	7.7237	5.4233	2.0747	1.1079	4.9439	2.9361	1.3736
609.3750	-3.0326	4.7206	-2.5305	-3.2305	-0.7559	0.8803	1.2667	-1.0859	0.1885	3.3372	1.8005	2.3130	2.8219	3.5230	0.4091	3.4057	4.8200	5.5048	1.8670	2.6295	6.2557	6.4419	3.0622	-0.1078	7.3015	8.2539	5.3953	1.9152	0.9319	4.9083	2.3897	0.9204
617.1875	-1.1702	6.5555	-1.4659	-1.9138	-0.0089	3.9817	1.7651	-0.1073	0.5236	3.8532	1.3623	2.1631	4.2208	5.2255	1.4139	3.7469	5.8577	7.0586	3.0751	3.1086	7.2245	7.9776	4.4498	0.6689	7.2248	8.6408	6.7236	3.0413	2.0849	4.8677	2.9569	1.5304
625.0000	-1.1588	6.2072	-2.8930	-2.4858	1.6838	1.9483	0.3292	-1.4075	1.7892	4.3559	0.6267	1.1520	3.8551	4.5617	1.1016	2.8088	5.3537	6.7261	2.8153	2.6881	6.7823	8.5276	4.6271	0.1271	7.2231	8.3657	7.3862	3.5512	2.0116	5.2830	3.5435	2.3003
632.8125	-1.5895	6.9640	-3.5946	-3.7401	0.2424	3.9127	-0.2633	-2.8789	-0.8842	3.7372	0.7719	-0.0599	3.5800	3.2266	1.8468	2.2819	4.3857	6.1282	3.4661	1.5552	6.1689	8.0244	4.8987	1.1961	5.8419	6.7497	7.4484	4.3631	2.8447	4.9056	3.9242	2.6892
640.6250	-4.6126	3.8085	-6.9287	-7.5356	-1.6797	1.0131	-2.3259	-6.8872	-3.2689	2.4261	-0.0284	-2.3620	0.7384	-0.6737	0.8015	0.8800	1.7288	2.8754	1.9103	1.2815	4.1135	4.8333	2.9316	0.2684	4.9648	5.1550	5.4926	3.2034	2.2744	3.7573	3.0286	2.0853
648.4375	-3.0806	6.3057	-7.5235	-8.0383	-1.7330	1.9483	-2.9336	-7.5164	-4.4769	3.0917	0.1291	-3.1215	1.3174	-1.2724	2.1288	0.7952	1.1555	2.3936	2.8188	2.1101	3.8002	3.9753	2.7238	0.8552	4.9806	4.8555	4.6913	3.1828	3.1934	4.4858	4.0144	3.0988
656.2500	-3.4500	5.6697	-8.0352	-8.0933	-0.7595	2.6758	-3.8799	-8.2396	-3.2134	2.9867	-1.6567	-4.0780	0.7132	-2.5025	1.2872	-1.4188	-1.2312	0.6613	1.5765	-0.9905	0.5363	1.2690	0.9066	-0.3143	1.4657	1.5359	1.3538	0.7507	1.2105	0.7627	0.7234	0.5959
664.0625	-0.6369	7.6174	-4.9463	-5.4855	0.8620	3.3238	-1.2534	-5.2766	-2.3190	4.7425	0.1835	-1.8199	2.9017	0.0806	2.9957	0.2494	0.4059	2.0060	3.0668	-0.1816	1.1985	1.9989	1.7455	0.2746	1.7347	1.0099	0.6714	1.0745	1.4498	0.7556	0.4510	0.1322
671.8750	-1.0350	6.3125	-3.8032	-5.5577	1.3355	4.7115	0.3672	-4.8573	-1.1609	4.5900	0.3456	0.3709	2.3963	-0.1045	2.2949	1.3271	1.3560	1.9506	2.7413	0.6519	2.3291	2.5372	1.7104	-0.2413	2.8035	2.2401	1.1517	1.1671	1.1608	1.1540	0.4608	0.2247
679.6875	-1.5332	5.5398	-3.1453	-6.7102	-0.8801	2.5445	1.7927	-5.0408	-3.7558	3.5216	2.4194	1.8083	1.9389	-0.1459	2.4913	4.2379	3.3236	2.6054	2.8945	3.8466	4.8746	3.9606	2.3858	0.3339	5.4350	4.6125	2.4971	1.9769	1.6701	3.1468	2.1684	1.3893
687.5000	-2.0137	4.1973	-5.6534	-8.8106	-2.3748	3.9614	-0.3506	-7.0296	-4.9953	1.4008	1.0347	0.3199	-0.0046	-1.8861	0.5299	3.1938	2.1595	0.7471	0.4805	2.9288	3.9030	2.1787	0.2947	-1.7429	4.7308	3.2596	0.8065	-0.1821	-0.6864	1.4019	-0.0411	-0.9228
695.3125	1.9213	8.6926	-1.4654	-4.4046	0.7947	5.4469	3.0365	-2.8179	-1.4071	4.5105	3.3327	3.2982	3.0140	2.3745	3.2103	5.7500	5.5488	4.1864	3.1397	5.4500	7.1228	5.3211	2.7991	0.2614	7.3142	6.1398	3.5020	2.6783	1.3535	4.4017	2.6664	1.1376
703.1250	1.5318	7.4986	-1.0467	-4.0630	1.0267	7.9317	2.8769	-2.3785	-0.7209	3.7610	1.8495	2.7564	1.8549	1.9635	1.7989	4.2336	4.1927	3.2185	1.3985	4.1700	6.1657	4.4273	1.2598	-1.7313	6.2065	5.8341	2.6992	0.5457	-0.9408	2.7372	0.5424	-0.6083
710.9375	1.4629	7.5785	-1.0557	-3.7228	1.2819	3.4812	2.1115	-2.1533	-0.5717	3.7100	1.3838	1.9516	1.5367	1.7106	1.9003	3.2758	3.6057	2.6934	0.8316	3.2105	4.9567	3.6890	0.5825	-2.7673	5.6024	4.9499	2.5897	-0.5995	-2.2901	2.2897	0.3538	-1.4049
718.7500	2.6587	9.3425	0.3210	-1.9642	2.9699	6.9028	3.0476	-1.0637	0.3680	5.3800	2.1772	2.3969	2.4327	2.5202	3.0796	2.4529	3.3304	2.9729	1.6093	2.2939	4.3544	3.9981	0.6879	-1.9726	4.7572	4.4653	3.5222	-0.1391	-1.7935	2.9021	1.5126	-0.3101
726.5625	3.2127	8.3600	0.6886	-0.7958	3.7989	3.5971	2.2960	-0.8726	1.3422	5.7381	0.3423	1.2986	1.9095	2.6705	2.1206	0.1611	1.9691	1.7841	0.9477	-0.9472	1.5670	2.7632	-0.4422	-2.9329	1.4682	1.4801	2.4935	-1.1597	-2.4154	1.1300	0.5898	-1.0053
734.3750	3.2294	8.4567	0.5164	-0.2180	3.0476	5.4435	1.1857	-0.2718	1.0049	5.2731	-1.3053	0.8042	1.7830	3.2301	2.4735	-1.4239	1.7297	1.4958	0.7146	-3.2281	0.0800	1.9852	-0.5717	-2.6470	-1.1647	-1.5794	1.4186	-1.0429	-2.0167	-1.0094	-0.3895	-1.4199
742.1875	3.5230	8.0775	1.8453	1.5104	5.2115	4.3484	3.0925	2.1930	3.6956	7.2390	0.5984	2.7593	3.2524	4.4892	3.6778	0.8548	3.4774	3.3590	2.4193	-0.9082	1.9496	3.7413	1.3975	-0.2688	0.8620	0.1443	2.8765	1.3163	0.3748	0.6751	1.1488	0.5351
750.0000	3.8269	7.8358	1.7899	1.6081	5.1554	4.9925	2.3877	2.0319	2.4590	7.0448	-0.6679	2.4255	3.8259	3.7076	4.4489	0.6210	3.2163	3.5891	3.4224	-1.5053	1.9649	3.4996	2.2087	0.7050	-0.1249	-0.2271	2.2483	2.3183	1.8420	0.4869	1.1665	1.2620
757.8125	2.0228	7.1916	-0.4978	-0.2627	5.3512	2.4167	0.1763	-0.4887	2.2917	6.0188	-2.4594	0.5477	1.9259	1.3439	2.9794	-0.8945	1.4862	1.6266	1.5732	-2.4993	0.2262	1.5396	0.8755	-0.7430	-1.1542	-1.4246	0.4562	1.6805	1.1648	-1.2420	-0.3287	0.2240
765.6250	4.4315	9.0881	2.5418	1.6436	6.1090	4.5942	2.7338	1.8485	1.9220	6.6922	-0.9185	2.2371	3.1274	3.1570	3.7544	1.4130	3.3448	2.7205	2.9604	-0.8483	2.2777	2.6495	1.8838	0.7807	0.3143	-0.3447	1.0968	2.6149	2.4225	0.0835	0.8643	1.1049
773.4375	2.4442	4.8498	2.2808	1.2801	5.7461	2.1924	2.1614	1.6770	2.2587	4.9789	-0.3875	2.2749	1.0753	2.3279	1.1659	1.7334	2.4379	1.0342	0.9107	-0.2052	2.1697	1.3588	0.5271	-0.3576	0.4856	-0.4450	-0.5998	0.7766	1.3380	-0.5102	-0.6804	-0.2777
781.2500	3.8241	5.9544	3.6143	3.0479	5.6552	3.7497	3.4837	2.8336	1.7328	4.5678	2.4987	3.4537	1.8100	3.5697	2.1809	4.4329	4.2178	1.9837	1.8365	3.4588	4.3580	2.1112	1.3554	0.4789	3.2962	1.7385	-0.3002	1.0642	1.7293	1.2033	0.0758	-0.0306
789.0625	2.2511	3.7567	1.6730	1.9475	5.6764	3.0878	1.8274	1.4475	2.6684	4.1737	1.1272	2.3718	1.0823	2.8167	0.9393	3.3607	3.4783	1.5897	1.3231	2.4241	3.5187	1.6481	0.7409	0.2133	2.9523	1.4667	-1.0313	-0.0336	0.4981	0.1490	-1.1384	-0.8385
796.8750	2.7364	5.9662	1.3691	2.3201	5.6729	1.7204	1.2211	1.9821	2.4835	5.2193	1.9751	2.3101	3.3397	4.9998	2.8814	4.2117	4.9519	4.5787	3.9087	4.4312	5.0180	4.5180	3.3504	2.0871	4.9473	3.2337	1.4230	2.0598	2.1909	2.5068	1.2067	0.8673
804.6875	-0.0622	4.4443	-2.4670	-1.1693	3.6983	2.1676	-2.6239	-1.3923	0.5349	3.6956	-2.1371	-1.1038	1.4541	2.0730	1.8344	0.6622	1.7887	2.8338	2.6154	1.4331	2.6671	3.1322	2.4326	0.7843	2.9262	2.1402	0.8285	1.0694	0.8301	0.3028	-0.6669	-0.7660
812.5000	1.3283	5.6939	-0.5657	1.1171	4.6913	0.6063	-1.4915	0.4708	1.1580	5.7239	-0.6832	-0.5303	2.8638	4.0546	3.7664	1.6270	3.0632	4.5137	4.4483	2.5049	3.5147	4.8507	3.9193	2.2575	4.6828	3.9455	3.9159	3.3601	2.4655	2.5915	2.0564	1.4635
