Time FPz	EOG1	F3	Fz	F4	EOG2	FC5	FC1	FC2	FC6	T7	C3	C4	Cz	T8	CP5	CP1	CP2	CP6	P7	P3	Pz	P4	P8	PO7	PO3	POz	PO4	PO8	O1	Oz	O2	
539.0625	0.1951	0.6144	3.0009	3.7593	9.7116	-3.0758	4.5669	4.4909	6.3741	11.1797	4.2793	5.6798	10.9387	9.9637	9.4549	6.3025	11.3898	14.8479	10.3753	3.8299	10.5631	16.9080	12.7209	5.5985	5.9716	11.7534	13.4712	9.7166	5.6269	6.5659	6.6462	5.8248
546.8750	-0.1245	0.4215	1.5909	2.1184	8.5826	-2.0985	3.8399	3.4929	5.3613	10.3855	4.2908	5.6306	9.9386	9.1754	8.9638	6.4501	10.4486	13.9178	9.6415	3.9353	10.0493	15.4016	12.0650	5.5058	5.9587	10.9291	11.9862	9.0281	5.7399	5.9369	5.7383	4.8379
554.6875	-0.6540	-0.2483	2.5171	2.7193	7.9720	-2.9283	5.1073	4.3069	5.6644	9.8457	4.7936	6.2378	9.0553	9.2997	8.2735	6.4858	10.0867	12.4063	8.1321	3.6566	9.1685	13.2834	10.1775	4.7144	5.4494	9.8203	9.5198	7.3093	4.5570	4.6085	3.9972	3.0526
562.5000	-1.1987	-0.1082	4.1363	3.5849	7.3722	-1.0884	6.8368	5.2754	5.3451	8.7855	5.0278	6.9357	8.2666	9.3545	6.7376	5.7390	9.3705	10.7184	6.6279	2.1797	7.5728	11.2124	8.2630	3.1546	3.8388	7.3995	6.8733	5.6631	3.1601	2.5957	1.9517	1.5721
570.3125	-1.8424	-0.6363	4.9333	4.2095	7.7389	-1.2237	8.0037	6.2053	6.0249	8.5422	5.6496	8.2011	7.2752	9.7125	5.8956	7.2785	10.1915	10.1995	5.0789	4.0145	8.3394	11.1378	7.1643	1.9908	5.8658	8.4461	6.6198	5.4415	3.0772	3.7504	2.4342	1.6546
578.1250	-1.1874	-0.6997	4.8240	3.7664	7.0586	-1.2668	7.6894	6.1871	5.0076	7.9727	5.8929	8.5831	7.0408	9.7770	6.2313	7.8785	11.0222	9.8885	4.4004	4.8136	9.7319	11.3491	6.4642	2.3149	6.7334	9.6031	6.6522	5.3123	3.5274	4.5535	2.8184	1.8743
585.9375	-2.3071	-2.1677	2.7775	2.3256	6.9792	-2.0150	6.2511	4.6957	5.3246	7.5237	5.5177	8.0229	6.6843	8.7359	4.0257	7.5119	10.8823	9.2704	3.6864	4.5570	9.9416	11.1760	5.9340	1.5110	6.4443	9.7510	6.6446	4.4421	2.7588	4.4688	2.6002	1.6171
593.7500	-0.7132	-0.8767	3.0727	3.3295	7.5276	-2.8236	6.8505	5.1198	5.7272	8.3637	6.4148	9.3943	8.9775	10.1239	4.6563	9.6976	13.2484	11.7272	6.0398	7.4085	12.7029	14.0709	8.6509	3.2612	9.5307	12.7936	9.4586	7.0467	5.0481	7.6040	5.6579	4.7048
601.5625	-1.1038	-0.0635	0.1891	1.1268	6.6916	-1.4414	3.7101	2.1059	4.1612	7.8665	3.4738	6.6322	8.3271	7.6756	4.6042	6.9958	11.3154	11.1514	6.2710	5.1283	10.9689	13.8096	8.9767	3.2057	8.2247	12.2479	9.8273	7.2542	4.8871	6.3123	4.7866	4.3179
609.3750	0.0602	1.9677	-0.1596	0.3030	5.7366	-2.3630	2.6141	0.9248	1.6090	8.1170	3.0300	4.7692	8.6989	6.3495	5.5770	5.8389	10.4297	11.7065	7.5359	4.4220	10.5961	14.7010	10.5198	4.2250	8.0468	12.9316	11.5175	8.3223	5.4112	7.4518	6.4788	5.3036
617.1875	-2.3679	-1.4178	-1.5034	-1.9622	3.6273	-2.9395	0.2170	-1.1876	-0.4985	6.2297	0.8055	2.3234	6.5337	3.8661	4.3221	3.5083	8.0788	9.7244	5.7723	3.2326	8.9408	13.4443	9.2223	3.4219	7.7093	12.2322	11.4545	7.1637	4.5556	7.4014	6.1821	4.6171
625.0000	-2.5638	-0.5693	-1.3380	-2.2167	2.2516	-6.2053	-0.3253	-1.0171	-1.4986	5.5223	0.0511	1.7857	6.1899	4.4792	3.7713	3.2084	8.3489	9.7228	5.6592	3.6108	9.1032	13.7368	8.9029	3.4304	8.5561	12.2788	11.7163	7.1658	4.2225	8.0878	6.8641	4.6496
632.8125	-2.7339	-2.1970	-1.7638	-2.6772	1.5830	-4.3742	-0.2030	-1.3124	-1.7375	5.2308	-0.0051	2.0025	4.9449	3.9307	3.0891	3.1888	7.8009	8.3227	4.7659	3.6073	8.6553	12.6285	7.7134	2.9462	8.2503	11.7596	10.6445	6.4588	4.1876	7.4609	6.4901	4.6020
640.6250	-2.3610	-0.4870	-1.5977	-2.9049	0.4685	-4.9981	0.1129	-2.2290	-3.3101	4.7393	1.1116	1.4576	3.9784	2.6112	4.0537	3.4843	6.4067	6.6605	4.2001	4.1681	7.0723	10.6615	6.5532	3.1939	6.8884	9.0256	8.3989	5.5136	4.5536	5.6939	5.2600	3.9769
648.4375	-2.4689	0.0719	-1.3956	-4.0975	-0.6417	-1.7823	0.8505	-3.2209	-4.4800	3.5475	1.3368	1.0272	2.0599	0.6550	2.8751	2.8486	4.0866	3.8275	1.9951	2.8281	5.0302	6.9886	3.2723	0.4913	4.8674	5.9606	4.5165	2.1540	1.5920	3.4050	2.4721	1.1228
656.2500	0.0707	1.5658	1.0618	-2.3628	0.9599	-1.9713	3.6317	-1.1082	-2.9637	5.1700	4.4254	2.7232	2.6261	2.1760	3.6127	4.4166	4.1968	3.3511	1.4514	3.4673	4.6312	5.8042	1.1436	-1.0542	4.0694	4.8914	1.9076	-0.7467	-1.2481	2.1058	0.1307	-1.7779
664.0625	0.3082	0.8284	0.6971	-2.8000	0.1983	-0.6493	3.4557	-1.1518	-3.2622	4.5387	4.8409	2.5230	1.8151	1.8345	3.1640	3.4014	2.8932	1.5355	0.2917	1.8013	2.7676	3.2436	-1.3973	-2.6199	0.9767	1.4754	-1.4157	-4.0809	-3.2086	-1.2296	-2.6791	-4.5132
671.8750	1.6423	1.9537	3.1561	-0.5799	1.7762	0.0210	6.6294	1.5100	-1.7680	6.1710	7.8852	5.5246	3.5249	3.8199	3.7485	5.8405	5.2691	2.4375	1.4095	3.2679	4.1506	3.6205	-1.0357	-2.4031	1.3453	1.8407	-1.8395	-4.3772	-3.5731	-1.2744	-2.8397	-4.6070
679.6875	3.7246	5.1098	5.6683	1.7870	4.4419	4.3027	9.2631	3.8266	0.0395	7.2513	9.0276	7.9983	5.0313	5.1290	3.8811	6.8618	6.8811	3.4586	2.0149	3.4641	5.3088	4.3421	-0.3372	-1.8348	1.6039	1.9957	-1.2870	-3.9082	-3.1642	-1.0484	-2.6498	-4.3150
687.5000	1.8697	3.2276	3.9222	0.7828	4.9831	1.6499	7.7337	2.8412	0.9787	6.9939	7.5335	7.3111	5.6190	5.3402	3.4321	6.2819	7.2542	4.7047	2.1060	3.2813	5.6828	5.7469	1.2345	-1.9774	2.5335	3.0706	0.4228	-2.4210	-2.4511	-0.0296	-1.2612	-2.9193
695.3125	0.5366	1.6760	2.4475	-0.2140	4.6197	-0.3423	5.9670	1.7974	1.1470	7.2964	6.0143	6.8423	7.8901	6.0034	3.9396	6.6035	9.1440	8.0774	4.4082	4.3132	7.6775	9.1932	4.8298	-0.6064	4.8270	5.6920	3.7299	0.9159	-0.3543	2.3689	1.1307	-0.9298
703.1250	-0.0987	2.1884	1.7531	-0.9776	5.3273	-0.3661	4.8805	0.8613	1.6604	8.0351	4.1571	6.4034	8.4524	5.9326	3.9506	6.3754	10.3108	10.0622	5.8647	4.0107	8.4412	11.5614	7.0957	0.6026	5.6633	7.4392	6.1830	3.4122	1.2723	3.5850	2.5874	0.8999
710.9375	-0.5714	1.5911	0.7415	-1.2925	4.8257	-2.7438	3.2926	0.5028	0.1186	8.0812	2.4496	6.0272	8.9438	5.8672	4.3122	6.4586	10.8961	11.1193	7.2313	4.4545	9.8972	13.2257	9.0196	2.3615	6.8283	10.0933	8.4383	5.9588	3.5117	5.3656	4.7892	3.4154
718.7500	-2.3146	-1.6412	0.3296	-1.1595	4.7430	-4.1488	1.9623	0.4394	1.0452	7.4096	1.4221	5.5209	8.6887	5.9563	4.6065	5.4724	10.0520	11.0669	7.9578	3.0712	9.4449	13.3120	9.9923	4.3670	6.2540	10.4721	9.3724	7.8332	5.7873	5.3335	5.1633	4.7769
726.5625	-0.7288	-0.1362	2.2308	-0.3415	3.9217	-2.7131	4.3206	1.6700	0.3011	7.0813	2.8343	5.2569	8.2708	6.6255	5.7872	5.3409	9.4372	10.7788	8.4269	3.0824	8.3979	12.7491	10.0817	5.2321	5.7958	9.1359	9.0136	8.4528	6.6032	5.4619	5.7511	4.9293
734.3750	-0.2116	0.5849	1.5262	-1.9481	2.2735	0.0289	3.6616	-0.6926	-2.1437	5.4524	2.2744	2.7203	4.7894	3.0464	4.1888	2.5460	5.5358	6.6231	5.4094	1.5512	3.8126	8.2874	6.2914	2.7436	2.2409	4.5257	5.0455	4.4895	3.6342	2.1649	2.5523	2.0678
742.1875	0.8375	1.8843	3.0203	-1.7142	1.4788	-1.1882	4.1993	-0.7118	-3.6626	4.6814	2.9552	1.8673	3.5656	1.5313	4.2265	1.2779	3.4593	4.1315	4.6899	0.5193	1.0915	5.3695	3.9846	2.5952	-0.5823	0.2325	2.0814	2.4642	2.9680	-0.2657	1.2036	0.9161
750.0000	0.2447	0.9561	2.0833	-2.2617	0.3447	0.2004	1.8452	-1.6243	-3.6421	2.8611	-0.8120	-0.1444	1.2464	-0.5253	2.0147	-2.0490	0.1284	0.4781	1.9269	-3.5023	-3.3632	1.0123	-0.1152	-0.2170	-4.1311	-4.6415	-2.8005	-1.6514	-0.1377	-4.0538	-2.6989	-2.5256
757.8125	3.3530	2.7383	4.9673	1.3570	2.1669	-1.0438	3.7343	1.7554	-1.1983	4.2404	0.6875	2.3291	2.1921	2.0059	2.7218	0.0988	1.8410	0.8475	1.8251	-1.3185	-1.9371	0.4631	-0.8849	-0.4327	-2.6502	-3.8868	-3.9740	-3.2596	-1.1740	-3.3726	-3.2156	-3.7514
765.6250	4.5408	1.9639	6.4006	2.8974	3.6717	1.7058	5.4381	3.5455	-0.3915	4.6439	2.8651	4.4068	1.6783	2.3964	2.0943	1.8372	2.5332	-0.2011	0.5713	-0.1396	-0.5147	-0.6712	-2.6193	-2.2667	-2.4479	-2.6507	-5.0851	-5.5878	-3.3043	-3.9542	-4.5973	-5.6053
773.4375	6.8364	4.1508	9.0116	6.0203	6.5302	1.9544	8.1892	6.5942	1.9609	7.8516	5.6780	7.0461	3.9821	4.8037	4.2439	4.8527	4.9434	1.8599	2.1421	2.4467	1.9673	0.9618	-1.2698	-1.5190	-0.4711	-0.5140	-4.2328	-5.0314	-3.4272	-2.4920	-3.5556	-5.0656
781.2500	7.1812	4.2299	9.2146	6.6465	7.3977	3.9943	9.0285	6.9699	3.3686	8.1719	6.0288	7.8210	4.6864	6.0084	4.6318	5.3480	5.5677	2.8970	2.0472	2.8123	2.8655	1.5545	-0.9173	-2.3921	-0.2380	0.4957	-3.9054	-5.5583	-4.4570	-2.6290	-4.0593	-6.0206
789.0625	7.0771	4.8461	9.2005	6.7812	7.3842	2.4343	9.5764	7.4804	4.2876	9.0659	7.7370	8.7989	6.8351	7.7818	5.5466	6.7707	7.7719	5.4925	3.4152	2.9649	4.6464	4.4619	1.2867	-1.8520	0.2018	2.5954	-1.3459	-3.3035	-3.1734	-1.4442	-2.3912	-4.4720
796.8750	5.0830	3.3525	8.3611	6.2370	6.7254	2.7589	9.1509	7.6998	4.4658	8.9195	7.5429	9.0201	7.7688	8.4736	5.4049	6.8951	8.9774	7.1699	4.4725	3.4251	5.9403	6.9302	3.5036	-0.5597	1.2775	4.4480	1.2661	-0.5649	-1.4057	-0.0063	-0.5665	-2.0570
804.6875	3.6080	2.9412	7.1184	6.5287	7.4220	1.6329	8.0090	7.8617	5.6444	9.4229	7.7520	8.8025	8.5824	9.5444	4.7584	7.3204	11.0077	9.7753	5.7968	4.3761	8.4154	10.8526	6.8544	0.8880	3.4931	7.2470	5.7605	3.5576	1.5517	3.0295	3.1396	1.5695
812.5000	1.8483	1.3388	4.6065	5.2790	6.6789	0.6277	5.8322	6.4189	4.9109	8.7757	6.4822	7.7831	8.8024	9.9668	5.1842	7.1554	11.8484	11.2005	7.2843	5.3046	9.5679	13.8802	9.3636	2.7804	5.1228	9.3703	9.2050	7.1114	4.6391	5.4863	5.8992	4.8366
820.3125	-0.9326	-0.9381	1.3696	2.7808	5.3275	-3.3072	2.4073	3.5705	3.4946	7.7941	2.6563	4.9082	7.2359	7.9879	3.6165	4.9364	9.5937	9.8382	6.9375	4.0788	7.5650	12.8016	9.0991	3.3728	4.7696	8.3655	8.7271	7.5815	5.3823	5.5191	5.8423	5.1692
828.1250	-0.1938	1.7073	1.0529	2.0579	4.3065	-3.6561	1.3390	2.6220	2.0921	6.9799	1.2672	2.9361	6.5127	7.0496	4.4815	2.9825	7.7628	8.6798	7.0430	2.3096	5.9430	11.1943	8.5208	4.2519	3.1562	6.6523	7.6433	7.1209	5.1736	4.2340	5.1908	4.4444
835.9375	-2.4984	-0.6220	-0.7273	-0.2068	1.6820	-4.2805	-0.6638	0.6390	0.4660	4.3966	-0.8371	0.7047	3.7963	4.6148	3.9107	0.6215	4.8412	5.9592	4.9279	0.9261	2.7263	8.4248	6.3540	3.7917	1.2234	4.2066	5.2574	5.0085	4.2895	2.1883	2.7180	2.3679
843.7500	-1.9850	-0.8366	-1.1121	-0.2553	0.8205	-5.4603	-0.9472	0.4419	-0.8304	3.3854	-0.8148	0.8700	2.6606	3.8576	3.7010	0.8669	4.3411	4.8729	4.1314	2.3016	2.4574	6.9186	5.2633	3.9021	2.8864	4.3069	4.0967	4.2722	4.8972	3.0828	3.0722	2.5256
851.5625	-1.7618	-0.5803	-0.4506	0.4627	1.0856	-4.3428	-0.6406	1.1316	-0.3518	2.7416	-0.3924	1.5523	0.8552	3.3184	2.3465	1.2495	3.3854	2.3034	2.1134	2.1098	1.7801	3.8857	2.3009	2.5139	2.3737	3.4093	1.2424	1.7295	3.0696	1.4547	1.1882	0.9017
859.3750	0.0883	-0.5502	3.6093	3.0361	1.2439	-4.6099	2.2924	3.7171	-0.6768	2.2998	1.7711	2.4962	0.5025	3.5540	2.1234	2.8179	3.3454	0.9309	1.1873	3.4906	1.9371	1.6676	0.4715	1.2532	3.2510	2.7085	-1.0394	-1.0235	1.0713	1.0351	-0.1693	-1.4156
867.1875	1.9184	-0.2007	5.7829	4.3761	2.7187	-0.4671	3.9628	4.1349	0.0062	2.0769	2.5672	2.2663	-0.5594	1.6835	0.9113	2.4942	1.5128	-1.0986	-0.9397	3.3415	0.9554	-0.6395	-2.5837	-1.1995	2.6988	1.6823	-3.6831	-4.4580	-2.0867	-0.3525	-2.1976	-3.7506
875.0000	4.2760	2.3210	8.0605	6.9642	5.0864	-1.3982	5.7063	6.7681	1.8716	4.0740	4.2074	4.6794	1.7856	4.7275	2.0754	4.0599	3.9236	1.0692	0.3433	4.2995	2.4598	0.9568	-1.7981	-0.4966	2.8437	2.1863	-3.6231	-4.3802	-1.9201	-0.5629	-2.2186	-3.7291
882.8125	2.7167	0.4887	7.4884	6.8795	5.9275	-0.2979	5.0323	6.9552	3.3625	4.3127	4.1819	5.5917	2.6898	6.0575	1.7979	4.4672	5.2336	2.0606	0.5898	3.8064	2.9813	1.9043	-1.4011	-0.8123	2.0268	2.2389	-3.5244	-4.6801	-2.8396	-1.3925	-3.0968	-4.5904
890.6250	3.9185	0.8146	8.9238	8.6779	7.3382	-2.5510	6.2459	8.5561	4.8850	6.5494	4.9310	6.9628	5.4487	8.5464	4.0360	6.1354	7.9961	5.5479	3.6797	4.1366	5.3191	5.2118	2.1019	1.5618	2.6416	4.3560	-0.2543	-1.4886	-0.5069	0.4660	-0.6493	-2.0018
898.4375	3.0577	-1.8039	7.5759	8.0451	7.6796	-1.9756	4.5430	7.1244	4.1817	6.6072	2.8873	5.5350	5.5381	7.6901	3.9514	4.0287	6.8721	5.8511	4.1873	1.8214	4.3819	5.3262	3.0936	1.3631	0.9001	3.3188	0.1865	-0.9289	-0.5327	-1.0071	-1.5386	-2.2550
906.2500	4.8669	1.2217	7.7611	8.8837	8.8437	-1.7870	4.8264	7.3337	4.8801	7.9757	3.8873	5.3371	6.9212	7.9617	5.6513	4.2979	7.2131	7.4197	5.8801	1.8536	4.7261	7.0772	4.9978	2.1994	0.4538	3.3841	1.8280	1.2385	0.5866	-0.5589	-0.6058	-1.1491
914.0625	4.4978	0.6047	6.6719	7.7862	7.2416	-0.1968	4.2795	7.1304	4.7351	7.6623	3.0930	5.5694	7.3463	8.2534	5.6861	4.3813	7.7178	8.4811	7.0052	1.8964	5.0597	8.3248	6.9202	3.1702	0.6472	3.9037	3.5073	3.4227	2.2430	0.7108	1.0672	0.5799
921.8750	2.5741	-0.4684	4.9334	6.1353	6.0628	-2.6139	2.7156	5.6394	4.0008	6.9374	2.4872	4.3951	6.9361	7.8432	6.3306	3.5223	6.8935	8.0109	7.6546	1.4155	4.2042	8.0806	7.2466	4.2465	0.6348	3.6627	3.5946	4.1109	3.2766	1.1250	1.5450	1.2020
929.6875	0.5910	-1.5107	2.5549	4.3219	4.7269	-2.3628	1.0271	2.6941	1.8148	5.5221	1.4963	2.2747	4.8319	4.7082	6.3776	1.8412	4.4019	5.3150	6.3215	0.7267	2.5640	5.6135	5.0788	3.5402	-0.1570	2.3724	1.6855	2.4902	2.1037	0.2637	0.3159	-0.0723
937.5000	-2.3194	-3.3340	-0.4143	1.2274	1.7946	-4.3218	-1.1463	-0.4248	-1.1947	3.4196	-0.5819	-0.5739	1.0941	1.0055	4.1829	0.0179	1.5461	1.4281	3.1047	-0.3141	0.0930	1.9001	2.0639	1.2985	-1.5380	0.1638	-1.5038	-0.0516	-0.1337	-2.0174	-2.0694	-2.3989
945.3125	-1.8346	-2.6757	-1.1503	1.1947	0.6629	-4.2383	-2.2150	-0.2593	-2.6950	1.7369	-1.1054	-1.9589	-0.6958	-0.0126	3.0017	-1.5182	-0.2788	-0.3072	1.5622	-0.6946	-1.5470	-0.0771	0.5401	0.4457	-2.0496	-0.9261	-3.8341	-1.6226	-0.6633	-3.2614	-3.3832	-3.7338
953.1250	-1.0565	-1.4084	-0.3306	2.9444	2.7228	-3.5954	-1.8746	0.8264	-0.4736	2.6230	-0.3129	-1.7965	0.3522	0.7215	3.1956	-1.0685	-0.2827	0.1955	1.6034	1.1670	-1.1684	-0.1893	0.4844	0.9418	0.0255	0.2159	-3.6330	-1.4270	-0.4064	-1.8305	-2.9843	-3.4394
960.9375	-2.4028	-2.9199	-1.1017	1.5597	1.5192	-4.2783	-2.7565	-0.3380	-1.7658	2.4581	-0.8543	-2.7434	0.6516	0.4628	3.0145	-1.1333	-0.8621	0.3177	1.6759	1.4067	-1.2383	-0.4960	0.2461	0.6320	0.8453	0.2288	-3.7489	-2.2551	-1.0336	-1.4803	-2.8249	-3.6365
968.7500	-4.0388	-4.5685	-1.8799	1.1055	1.9167	-4.4897	-3.5843	-0.9878	-0.8234	2.6997	-1.6852	-3.3280	0.6007	0.1616	1.6279	-1.6576	-1.4447	-0.2098	1.0029	0.4542	-1.9199	-0.9101	-0.8150	-0.6980	-0.2727	-0.2126	-4.2679	-3.2478	-2.2059	-2.3526	-3.3109	-4.1193
976.5625	1.1526	-0.3169	3.6218	6.0045	5.6778	-2.5417	1.2662	3.6504	1.6891	5.7615	1.3166	0.3550	2.9089	2.8761	3.0623	0.8594	0.9519	1.1695	2.3476	2.2890	-0.3095	0.3046	-0.4398	0.4820	0.1670	-0.0122	-3.3183	-2.6705	-1.1427	-1.9524	-2.5958	-3.2433
984.3750	2.9227	-1.8282	5.2499	6.9121	6.8954	-0.0199	2.0735	4.4239	2.4515	5.3474	0.4238	0.6254	1.4162	1.7796	3.1920	-0.1344	0.0507	-0.7548	0.2402	-0.5964	-2.0552	-1.0511	-2.5251	-0.7995	-2.5847	-2.0430	-4.3111	-4.4916	-2.8205	-3.9594	-3.7277	-4.4746
992.1875	4.4203	-0.2527	5.6696	6.5605	6.2416	-2.0823	2.6598	5.1069	2.3790	5.6555	1.4216	1.5224	2.5285	3.2244	3.7276	1.1273	1.5955	1.2258	1.1526	0.2755	-0.3029	0.9266	-0.9165	-0.4745	-1.1989	-0.6024	-2.2490	-3.2951	-2.5311	-1.6799	-1.3005	-2.9769
1000.0000	3.2957	-2.9333	3.7293	3.8196	3.7609	0.3898	2.0010	3.1521	0.6523	3.4103	1.6191	1.1408	1.4391	2.0339	1.5527	1.1302	1.0352	1.4635	0.3604	1.1475	-0.0006	1.4684	-0.3702	-0.7884	-0.9454	-0.3791	-1.5777	-3.2667	-2.6761	-1.5303	-1.4930	-2.7216
1007.8125	3.7761	-2.8709	4.3096	4.5948	3.0565	-2.0567	2.5632	3.6792	0.1463	3.3659	2.7886	1.7282	2.2631	3.4312	2.1679	2.5064	2.7887	3.5861	1.8219	2.4287	1.5902	4.2298	2.0210	0.5468	-0.6072	0.6006	1.0340	-1.0046	-1.0835	-0.3790	0.5939	-0.8932
1015.6250	2.9079	-4.4800	2.8707	3.6890	2.7159	-0.7467	1.2439	2.3494	-0.4776	2.4858	1.8173	0.4865	1.6620	2.3869	2.1692	1.6198	1.8839	3.0286	1.6641	2.2606	1.2717	4.2503	2.2711	0.7257	0.0498	1.1805	1.7276	-0.1971	-0.4963	0.2702	1.0902	-0.4203
1023.4375	2.8116	-5.3475	1.7849	2.4713	1.6365	-2.6028	0.3899	1.1015	-1.7727	1.6667	2.0606	-0.7864	0.9732	1.2876	2.7515	1.2155	1.3402	2.5567	2.4003	2.7191	0.8219	4.2195	2.6022	2.0187	1.3654	1.8309	1.7171	0.7557	0.6935	1.1159	1.5557	0.1709
1031.2500	1.6899	-6.3540	0.4775	0.5509	-0.8731	-2.6225	-1.2656	0.0431	-4.0141	-0.3231	-0.3254	-1.6208	-0.6748	-0.0108	1.6333	-0.4212	-0.1294	1.1709	1.8726	0.9412	-0.4118	2.2801	1.6926	1.1693	-0.1863	1.0711	0.0497	0.1362	0.0671	-0.2779	0.2984	-0.8556
1039.0625	3.1211	-6.7309	1.8998	1.1370	-0.8997	-3.7746	-0.3950	1.0617	-3.3245	0.0404	0.2146	-0.7539	-0.4739	0.8421	2.7739	0.4238	1.0655	1.0362	2.4370	1.5053	0.6148	2.1920	2.0777	2.3238	0.9460	2.3229	0.1796	1.0138	1.3660	0.5214	0.8018	-0.1920
1046.8750	4.7949	-7.0814	1.7505	1.0002	-0.8634	-0.7940	0.0115	0.6265	-3.2615	0.1059	0.3625	-0.1685	-1.0976	0.6018	1.8504	0.8917	1.2593	-0.0113	1.6673	2.5755	1.6835	1.7496	1.2864	1.5884	2.4619	3.3365	-0.1914	0.5087	1.0209	1.3747	0.5401	-0.6125
1054.6875	5.7157	-5.6048	2.8289	2.1863	0.2284	-0.7907	1.2603	1.6006	-2.5905	1.0441	1.3513	0.8278	-0.7614	0.6993	1.8118	1.6519	1.7462	0.3082	1.6201	3.1211	2.2911	1.4890	1.0557	1.2123	2.8966	3.4345	-0.5606	0.4222	0.7461	1.3138	0.2005	-0.7914
1062.5000	8.0856	-6.3160	5.8893	4.7971	2.4221	0.4881	3.2937	3.7427	-1.0670	1.6303	2.8243	2.3817	0.2383	2.2023	1.1743	2.4752	2.5720	1.1355	1.3754	3.5244	2.3020	1.3592	0.8840	1.2284	1.6826	2.5565	-1.2969	0.2243	1.2889	0.0821	-0.4095	-0.7839
1070.3125	9.8638	-6.4986	7.8592	7.5808	5.3459	0.7601	5.1736	6.1670	1.8551	2.6106	4.0282	4.1985	1.5318	5.0409	0.4286	4.3764	4.6600	2.8514	0.8812	4.5431	3.4369	3.2806	1.5435	0.5395	2.2581	3.4454	-0.5375	0.0720	0.8683	0.6696	0.3875	-0.3229
1078.1250	11.8343	-5.5374	9.6408	9.4629	5.9594	1.2775	6.6494	8.2754	3.0857	3.3245	5.7025	5.2679	2.8623	7.5170	2.2839	5.0013	5.4675	4.0709	1.4850	4.4706	3.3258	4.0072	2.0079	-0.0639	1.7784	2.5141	-0.4464	-0.5591	-0.5002	0.2195	0.0722	-1.3032
1085.9375	12.4515	-5.5120	10.4787	10.2111	8.1366	2.1712	7.1436	9.0044	5.0922	4.8540	5.7942	5.5742	3.3980	7.5024	2.0892	4.1576	4.3821	3.5613	2.0634	3.8684	1.5239	2.7437	1.2983	-0.6488	-0.0266	-0.0796	-1.6808	-1.8746	-1.7336	-1.3733	-1.4379	-2.6776
1093.7500	14.0372	-3.9545	11.7854	12.0776	10.3463	1.5703	7.6259	10.2549	6.2573	6.6212	5.4364	5.9049	5.5697	7.8068	4.0143	4.0175	4.3109	4.4458	4.3801	3.3439	1.4908	3.3977	2.4365	0.9403	-0.4070	-0.7639	-0.9971	-0.9659	-0.8288	-0.9283	-0.7241	-1.8624
1101.5625	13.1704	-4.4053	10.7529	10.9563	9.6900	3.0436	6.4283	8.7207	5.6883	5.7877	4.0750	4.3347	4.9773	5.8596	2.9673	2.3867	2.2844	3.3561	3.5807	1.0984	0.0652	1.6344	1.4045	0.7166	-2.4148	-2.2410	-2.1209	-1.5913	-1.1820	-2.8491	-1.7143	-2.6511
1109.3750	13.3403	-3.6361	11.1632	11.4908	9.4795	1.8691	7.3445	9.2965	5.6145	6.6436	6.2987	5.5536	6.8420	7.2268	4.0640	5.1327	4.4634	5.4612	5.6829	3.5821	2.6770	3.3860	3.6273	2.7903	0.0458	0.4995	-0.5588	0.7087	1.1512	-0.4171	0.5741	-0.2473
1117.1875	8.5410	-7.7811	7.5450	7.7698	6.7601	0.3008	5.0889	6.2074	3.7457	4.7637	4.7923	4.6480	5.2200	4.7628	4.3990	4.7937	3.8418	4.4120	4.8136	3.2194	3.2505	3.2483	3.6761	1.8845	0.8271	1.6658	-0.3282	1.0147	0.6382	-0.2079	0.3473	-0.3606
1125.0000	10.1340	-4.0438	8.8822	7.4998	6.1036	-0.1608	6.8264	7.3580	2.6492	5.5199	6.3303	5.5764	6.0986	5.2442	5.6502	5.6834	5.7827	6.1091	6.3629	4.9511	5.2789	5.7636	5.6480	3.2052	3.1831	4.4487	2.1211	3.6208	2.6197	2.2361	1.9867	1.2345
1132.8125	10.0104	-5.2157	9.3701	8.5102	7.2688	1.6525	6.5839	8.5331	4.3275	6.1941	5.0546	6.4327	7.2365	6.5791	5.5137	5.0859	6.4217	7.4469	6.8826	3.3287	4.9894	6.7890	6.8083	3.5320	2.0502	5.0215	3.1704	4.7414	3.5512	1.5793	1.8243	1.8377
1140.6250	7.5743	-6.5092	8.5307	7.7355	6.0966	-2.5076	6.4226	8.2802	4.3789	5.9212	5.4982	7.5883	7.8687	7.1794	6.0423	6.5451	7.7536	8.1745	7.0408	4.7096	6.4682	7.7537	7.2192	3.7426	4.0404	6.7506	4.3847	4.9749	3.8891	3.4662	3.3206	2.4053
1148.4375	4.9972	-7.3935	5.2831	4.4488	3.9339	-0.6345	5.2183	5.4838	2.5433	4.4475	5.6569	6.9344	6.2428	5.0738	4.2853	6.2740	6.7991	6.3614	5.7156	5.7319	6.4182	6.8677	6.1501	3.2460	4.9828	7.4618	4.6522	4.1719	3.0973	3.6441	3.1067	2.0408
1156.2500	3.6915	-7.3952	3.0059	2.6787	2.7037	-2.8434	3.9531	3.6200	1.2378	4.6533	5.1376	5.3454	6.1280	4.5320	4.4149	5.3411	6.2292	6.3473	6.2973	4.5842	5.4588	6.2571	6.0798	4.0549	3.3979	6.6990	4.2017	4.0806	3.6492	2.6826	3.1615	2.4735
